Date,Temperature,Site,month,day,year,DayOfYear
6/13/2012,8.712177083,Anchor,6,13,2012,165
6/14/2012,8.627770833,Anchor,6,14,2012,166
6/15/2012,8.27453125,Anchor,6,15,2012,167
6/16/2012,10.16032292,Anchor,6,16,2012,168
6/17/2012,12.5316875,Anchor,6,17,2012,169
6/18/2012,12.90408333,Anchor,6,18,2012,170
6/19/2012,12.94639583,Anchor,6,19,2012,171
6/20/2012,12.33895833,Anchor,6,20,2012,172
6/21/2012,13.03419792,Anchor,6,21,2012,173
6/22/2012,14.83386458,Anchor,6,22,2012,174
6/23/2012,15.10204167,Anchor,6,23,2012,175
6/24/2012,13.19504167,Anchor,6,24,2012,176
6/25/2012,10.53272917,Anchor,6,25,2012,177
6/26/2012,9.486458333,Anchor,6,26,2012,178
6/27/2012,10.62865625,Anchor,6,27,2012,179
6/28/2012,10.53994792,Anchor,6,28,2012,180
6/29/2012,11.87305208,Anchor,6,29,2012,181
6/30/2012,12.6621875,Anchor,6,30,2012,182
7/1/2012,13.2944375,Anchor,7,1,2012,183
7/2/2012,12.36588542,Anchor,7,2,2012,184
7/3/2012,10.94722917,Anchor,7,3,2012,185
7/4/2012,9.57615625,Anchor,7,4,2012,186
7/5/2012,9.63134375,Anchor,7,5,2012,187
7/6/2012,9.890291667,Anchor,7,6,2012,188
7/7/2012,10.40190625,Anchor,7,7,2012,189
7/8/2012,10.14936458,Anchor,7,8,2012,190
7/9/2012,10.4480625,Anchor,7,9,2012,191
7/10/2012,10.12080208,Anchor,7,10,2012,192
7/11/2012,9.732802083,Anchor,7,11,2012,193
7/12/2012,8.984625,Anchor,7,12,2012,194
7/13/2012,10.37907292,Anchor,7,13,2012,195
7/14/2012,10.54003125,Anchor,7,14,2012,196
7/15/2012,9.814145833,Anchor,7,15,2012,197
7/16/2012,11.1953125,Anchor,7,16,2012,198
7/17/2012,12.37255208,Anchor,7,17,2012,199
7/18/2012,12.81313542,Anchor,7,18,2012,200
7/19/2012,13.67095833,Anchor,7,19,2012,201
7/20/2012,13.27483333,Anchor,7,20,2012,202
7/21/2012,12.49608333,Anchor,7,21,2012,203
7/22/2012,11.29009375,Anchor,7,22,2012,204
7/23/2012,10.57592708,Anchor,7,23,2012,205
7/24/2012,11.29469792,Anchor,7,24,2012,206
7/25/2012,11.78745833,Anchor,7,25,2012,207
7/26/2012,12.00967708,Anchor,7,26,2012,208
7/27/2012,12.83014583,Anchor,7,27,2012,209
7/28/2012,13.94691667,Anchor,7,28,2012,210
7/29/2012,12.30588542,Anchor,7,29,2012,211
7/30/2012,10.91057292,Anchor,7,30,2012,212
7/31/2012,11.02848958,Anchor,7,31,2012,213
8/1/2012,10.79759375,Anchor,8,1,2012,214
8/2/2012,10.28348958,Anchor,8,2,2012,215
8/3/2012,10.74571875,Anchor,8,3,2012,216
8/4/2012,10.30995833,Anchor,8,4,2012,217
8/5/2012,10.26683333,Anchor,8,5,2012,218
8/6/2012,11.81797917,Anchor,8,6,2012,219
8/7/2012,12.06777083,Anchor,8,7,2012,220
8/8/2012,12.72205208,Anchor,8,8,2012,221
8/9/2012,13.32865625,Anchor,8,9,2012,222
8/10/2012,12.8408125,Anchor,8,10,2012,223
8/11/2012,12.17609375,Anchor,8,11,2012,224
8/12/2012,12.40016667,Anchor,8,12,2012,225
8/13/2012,13.69269792,Anchor,8,13,2012,226
8/14/2012,13.64445833,Anchor,8,14,2012,227
8/15/2012,12.98826042,Anchor,8,15,2012,228
8/16/2012,12.367375,Anchor,8,16,2012,229
8/17/2012,12.19395833,Anchor,8,17,2012,230
8/18/2012,10.31940625,Anchor,8,18,2012,231
8/19/2012,10.27163542,Anchor,8,19,2012,232
8/20/2012,11.1986875,Anchor,8,20,2012,233
8/21/2012,11.87348958,Anchor,8,21,2012,234
8/22/2012,11.1454375,Anchor,8,22,2012,235
8/23/2012,10.830375,Anchor,8,23,2012,236
6/1/2013,6.360947917,Anchor,6,1,2013,152
6/2/2013,5.808760417,Anchor,6,2,2013,153
6/3/2013,6.070104167,Anchor,6,3,2013,154
6/4/2013,6.450583333,Anchor,6,4,2013,155
6/5/2013,5.81565625,Anchor,6,5,2013,156
6/6/2013,6.54284375,Anchor,6,6,2013,157
6/7/2013,8.51259375,Anchor,6,7,2013,158
6/8/2013,10.66170833,Anchor,6,8,2013,159
6/9/2013,11.74857292,Anchor,6,9,2013,160
6/10/2013,12.03413542,Anchor,6,10,2013,161
6/11/2013,12.29265625,Anchor,6,11,2013,162
6/12/2013,12.72563542,Anchor,6,12,2013,163
6/13/2013,12.18626042,Anchor,6,13,2013,164
6/14/2013,13.11366667,Anchor,6,14,2013,165
6/15/2013,13.19584375,Anchor,6,15,2013,166
6/16/2013,13.73282292,Anchor,6,16,2013,167
6/17/2013,14.76096875,Anchor,6,17,2013,168
6/18/2013,15.57832292,Anchor,6,18,2013,169
6/19/2013,13.48325,Anchor,6,19,2013,170
6/20/2013,12.278,Anchor,6,20,2013,171
6/21/2013,11.15463542,Anchor,6,21,2013,172
6/22/2013,9.549104167,Anchor,6,22,2013,173
6/23/2013,9.50796875,Anchor,6,23,2013,174
6/24/2013,11.13082292,Anchor,6,24,2013,175
6/25/2013,12.03120833,Anchor,6,25,2013,176
6/26/2013,12.48426042,Anchor,6,26,2013,177
6/27/2013,12.76894792,Anchor,6,27,2013,178
6/28/2013,12.76817708,Anchor,6,28,2013,179
6/29/2013,13.6988125,Anchor,6,29,2013,180
6/30/2013,12.85930208,Anchor,6,30,2013,181
7/1/2013,10.70423958,Anchor,7,1,2013,182
7/2/2013,10.80908333,Anchor,7,2,2013,183
7/3/2013,11.3575625,Anchor,7,3,2013,184
7/4/2013,10.63925,Anchor,7,4,2013,185
7/5/2013,9.880166667,Anchor,7,5,2013,186
7/6/2013,9.625958333,Anchor,7,6,2013,187
7/7/2013,9.364,Anchor,7,7,2013,188
7/8/2013,9.90128125,Anchor,7,8,2013,189
7/9/2013,11.30051042,Anchor,7,9,2013,190
7/10/2013,12.76445833,Anchor,7,10,2013,191
7/11/2013,13.92646875,Anchor,7,11,2013,192
7/12/2013,14.41201042,Anchor,7,12,2013,193
7/13/2013,13.70982292,Anchor,7,13,2013,194
7/14/2013,13.58448958,Anchor,7,14,2013,195
7/15/2013,13.86960417,Anchor,7,15,2013,196
7/16/2013,15.21970833,Anchor,7,16,2013,197
7/17/2013,15.52455208,Anchor,7,17,2013,198
7/18/2013,16.14384375,Anchor,7,18,2013,199
7/19/2013,16.40178125,Anchor,7,19,2013,200
7/20/2013,16.29473958,Anchor,7,20,2013,201
7/21/2013,15.52513542,Anchor,7,21,2013,202
7/22/2013,15.6905,Anchor,7,22,2013,203
7/23/2013,15.64914583,Anchor,7,23,2013,204
7/24/2013,15.96535417,Anchor,7,24,2013,205
7/25/2013,16.99951042,Anchor,7,25,2013,206
7/26/2013,15.9019375,Anchor,7,26,2013,207
7/27/2013,15.92042708,Anchor,7,27,2013,208
7/28/2013,16.33584375,Anchor,7,28,2013,209
7/29/2013,16.69532292,Anchor,7,29,2013,210
7/30/2013,16.58926042,Anchor,7,30,2013,211
7/31/2013,16.22732292,Anchor,7,31,2013,212
8/1/2013,15.62525,Anchor,8,1,2013,213
8/2/2013,14.95607292,Anchor,8,2,2013,214
8/3/2013,14.46071875,Anchor,8,3,2013,215
8/4/2013,14.09053125,Anchor,8,4,2013,216
8/5/2013,13.65658333,Anchor,8,5,2013,217
8/6/2013,13.14110417,Anchor,8,6,2013,218
8/7/2013,13.01654167,Anchor,8,7,2013,219
8/8/2013,12.54977083,Anchor,8,8,2013,220
8/9/2013,12.1055625,Anchor,8,9,2013,221
8/10/2013,12.70108333,Anchor,8,10,2013,222
8/11/2013,12.40705208,Anchor,8,11,2013,223
8/12/2013,11.61702083,Anchor,8,12,2013,224
8/13/2013,11.02071875,Anchor,8,13,2013,225
8/14/2013,11.049375,Anchor,8,14,2013,226
8/15/2013,11.6900625,Anchor,8,15,2013,227
8/16/2013,11.18902083,Anchor,8,16,2013,228
8/17/2013,11.29538542,Anchor,8,17,2013,229
8/18/2013,11.67160417,Anchor,8,18,2013,230
8/19/2013,11.66983333,Anchor,8,19,2013,231
8/20/2013,11.75563542,Anchor,8,20,2013,232
8/21/2013,11.44380208,Anchor,8,21,2013,233
8/22/2013,10.62405208,Anchor,8,22,2013,234
8/23/2013,11.53047917,Anchor,8,23,2013,235
8/24/2013,11.58348958,Anchor,8,24,2013,236
6/1/2014,7.48090625,Anchor,6,1,2014,152
6/2/2014,8.20771875,Anchor,6,2,2014,153
6/3/2014,9.654645833,Anchor,6,3,2014,154
6/4/2014,10.86941667,Anchor,6,4,2014,155
6/5/2014,11.11973958,Anchor,6,5,2014,156
6/6/2014,11.27985417,Anchor,6,6,2014,157
6/7/2014,10.39722917,Anchor,6,7,2014,158
6/8/2014,10.65314583,Anchor,6,8,2014,159
6/9/2014,10.22920833,Anchor,6,9,2014,160
6/10/2014,10.46121875,Anchor,6,10,2014,161
6/11/2014,11.39348958,Anchor,6,11,2014,162
6/12/2014,10.43435417,Anchor,6,12,2014,163
6/13/2014,9.01959375,Anchor,6,13,2014,164
6/14/2014,10.61258333,Anchor,6,14,2014,165
6/15/2014,11.93459375,Anchor,6,15,2014,166
6/16/2014,10.44979167,Anchor,6,16,2014,167
6/17/2014,9.820791667,Anchor,6,17,2014,168
6/18/2014,10.60041667,Anchor,6,18,2014,169
6/19/2014,11.08052083,Anchor,6,19,2014,170
6/20/2014,11.53129167,Anchor,6,20,2014,171
6/21/2014,11.2553125,Anchor,6,21,2014,172
6/22/2014,9.419729167,Anchor,6,22,2014,173
6/23/2014,10.29386458,Anchor,6,23,2014,174
6/24/2014,10.41046875,Anchor,6,24,2014,175
6/25/2014,11.80397917,Anchor,6,25,2014,176
6/26/2014,11.33486458,Anchor,6,26,2014,177
6/27/2014,11.13429167,Anchor,6,27,2014,178
6/28/2014,12.87273958,Anchor,6,28,2014,179
6/29/2014,14.09144792,Anchor,6,29,2014,180
6/30/2014,13.51128125,Anchor,6,30,2014,181
7/1/2014,13.79283333,Anchor,7,1,2014,182
7/2/2014,14.76515625,Anchor,7,2,2014,183
7/3/2014,15.49383333,Anchor,7,3,2014,184
7/4/2014,15.72767708,Anchor,7,4,2014,185
7/5/2014,15.90846875,Anchor,7,5,2014,186
7/6/2014,15.73189583,Anchor,7,6,2014,187
7/7/2014,13.73847917,Anchor,7,7,2014,188
7/8/2014,14.44058333,Anchor,7,8,2014,189
7/9/2014,13.98280208,Anchor,7,9,2014,190
7/10/2014,12.55276042,Anchor,7,10,2014,191
7/11/2014,12.082375,Anchor,7,11,2014,192
7/12/2014,11.08391667,Anchor,7,12,2014,193
7/13/2014,11.53071875,Anchor,7,13,2014,194
7/14/2014,13.25726042,Anchor,7,14,2014,195
7/15/2014,14.23621875,Anchor,7,15,2014,196
7/16/2014,14.88778125,Anchor,7,16,2014,197
7/17/2014,15.72351042,Anchor,7,17,2014,198
7/18/2014,15.2298125,Anchor,7,18,2014,199
7/19/2014,15.34129167,Anchor,7,19,2014,200
7/20/2014,14.93840625,Anchor,7,20,2014,201
7/21/2014,14.7931875,Anchor,7,21,2014,202
7/22/2014,14.63605208,Anchor,7,22,2014,203
7/23/2014,15.469125,Anchor,7,23,2014,204
7/24/2014,13.98560417,Anchor,7,24,2014,205
7/25/2014,13.20744792,Anchor,7,25,2014,206
7/26/2014,13.63990625,Anchor,7,26,2014,207
7/27/2014,13.362875,Anchor,7,27,2014,208
7/28/2014,12.43883333,Anchor,7,28,2014,209
7/29/2014,13.05589583,Anchor,7,29,2014,210
7/30/2014,14.2808125,Anchor,7,30,2014,211
7/31/2014,14.7945,Anchor,7,31,2014,212
8/1/2014,14.28361458,Anchor,8,1,2014,213
8/2/2014,14.19592708,Anchor,8,2,2014,214
8/3/2014,14.30971875,Anchor,8,3,2014,215
8/4/2014,12.8109375,Anchor,8,4,2014,216
8/5/2014,12.25182292,Anchor,8,5,2014,217
8/6/2014,12.79867708,Anchor,8,6,2014,218
8/7/2014,12.52251042,Anchor,8,7,2014,219
8/8/2014,12.30444792,Anchor,8,8,2014,220
8/9/2014,12.38794792,Anchor,8,9,2014,221
8/10/2014,12.96358333,Anchor,8,10,2014,222
8/11/2014,13.5880625,Anchor,8,11,2014,223
8/12/2014,12.55213542,Anchor,8,12,2014,224
8/13/2014,12.68338542,Anchor,8,13,2014,225
8/14/2014,12.66734375,Anchor,8,14,2014,226
8/15/2014,12.25186458,Anchor,8,15,2014,227
8/16/2014,12.12178125,Anchor,8,16,2014,228
8/17/2014,12.681,Anchor,8,17,2014,229
8/18/2014,13.34052083,Anchor,8,18,2014,230
8/19/2014,13.32605208,Anchor,8,19,2014,231
8/20/2014,13.43060417,Anchor,8,20,2014,232
8/21/2014,13.00826042,Anchor,8,21,2014,233
8/22/2014,12.65619792,Anchor,8,22,2014,234
8/23/2014,11.36109375,Anchor,8,23,2014,235
8/24/2014,11.03944792,Anchor,8,24,2014,236
7/23/2008,10.82760417,Beaver,7,23,2008,205
7/24/2008,10.45302083,Beaver,7,24,2008,206
7/25/2008,11.07145833,Beaver,7,25,2008,207
7/26/2008,11.5684375,Beaver,7,26,2008,208
7/27/2008,11.2021875,Beaver,7,27,2008,209
7/28/2008,10.7953125,Beaver,7,28,2008,210
7/29/2008,12.0759375,Beaver,7,29,2008,211
7/30/2008,13.39041667,Beaver,7,30,2008,212
7/31/2008,14.1378125,Beaver,7,31,2008,213
8/1/2008,13.74041667,Beaver,8,1,2008,214
8/2/2008,13.11177083,Beaver,8,2,2008,215
8/3/2008,12.60385417,Beaver,8,3,2008,216
8/4/2008,12.28875,Beaver,8,4,2008,217
8/5/2008,12.11541667,Beaver,8,5,2008,218
8/6/2008,12.0065625,Beaver,8,6,2008,219
8/7/2008,11.8596875,Beaver,8,7,2008,220
8/8/2008,11.6728125,Beaver,8,8,2008,221
8/9/2008,11.22114583,Beaver,8,9,2008,222
8/10/2008,11.22875,Beaver,8,10,2008,223
8/11/2008,11.59333333,Beaver,8,11,2008,224
8/12/2008,10.99947917,Beaver,8,12,2008,225
8/13/2008,11.07614583,Beaver,8,13,2008,226
8/14/2008,11.398125,Beaver,8,14,2008,227
8/15/2008,11.566875,Beaver,8,15,2008,228
8/16/2008,11.85854167,Beaver,8,16,2008,229
8/17/2008,11.6234375,Beaver,8,17,2008,230
8/18/2008,11.31375,Beaver,8,18,2008,231
8/19/2008,11.59708333,Beaver,8,19,2008,232
8/20/2008,11.71989583,Beaver,8,20,2008,233
8/21/2008,11.873125,Beaver,8,21,2008,234
8/22/2008,11.9396875,Beaver,8,22,2008,235
8/23/2008,11.78875,Beaver,8,23,2008,236
8/24/2008,11.44895833,Beaver,8,24,2008,237
8/25/2008,11.9128125,Beaver,8,25,2008,238
8/26/2008,12.05052083,Beaver,8,26,2008,239
8/27/2008,11.4921875,Beaver,8,27,2008,240
8/28/2008,11.2175,Beaver,8,28,2008,241
8/29/2008,10.89520833,Beaver,8,29,2008,242
8/30/2008,10.261875,Beaver,8,30,2008,243
8/31/2008,9.541875,Beaver,8,31,2008,244
9/1/2008,9.058333333,Beaver,9,1,2008,245
9/2/2008,9.340729167,Beaver,9,2,2008,246
9/3/2008,9.617291667,Beaver,9,3,2008,247
9/4/2008,9.943958333,Beaver,9,4,2008,248
9/5/2008,10.11770833,Beaver,9,5,2008,249
9/6/2008,9.990833333,Beaver,9,6,2008,250
9/7/2008,9.7725,Beaver,9,7,2008,251
9/8/2008,9.8221875,Beaver,9,8,2008,252
9/9/2008,9.818645833,Beaver,9,9,2008,253
9/10/2008,10.12375,Beaver,9,10,2008,254
9/11/2008,10.08447917,Beaver,9,11,2008,255
9/12/2008,9.954583333,Beaver,9,12,2008,256
9/13/2008,9.558229167,Beaver,9,13,2008,257
9/14/2008,9.251979167,Beaver,9,14,2008,258
7/24/2009,11.503125,Beaver,7,24,2009,205
7/25/2009,11.62114583,Beaver,7,25,2009,206
7/26/2009,11.43708333,Beaver,7,26,2009,207
7/27/2009,11.9709375,Beaver,7,27,2009,208
7/28/2009,11.88385417,Beaver,7,28,2009,209
7/29/2009,12.3821875,Beaver,7,29,2009,210
7/30/2009,12.110625,Beaver,7,30,2009,211
7/31/2009,12.09229167,Beaver,7,31,2009,212
8/1/2009,12.0709375,Beaver,8,1,2009,213
8/2/2009,12.13979167,Beaver,8,2,2009,214
8/3/2009,12.32416667,Beaver,8,3,2009,215
8/4/2009,12.19989583,Beaver,8,4,2009,216
8/5/2009,11.67864583,Beaver,8,5,2009,217
8/6/2009,11.88822917,Beaver,8,6,2009,218
8/7/2009,12.42572917,Beaver,8,7,2009,219
8/8/2009,12.01072917,Beaver,8,8,2009,220
8/9/2009,11.45729167,Beaver,8,9,2009,221
8/10/2009,12.05072917,Beaver,8,10,2009,222
8/11/2009,12.68072917,Beaver,8,11,2009,223
8/12/2009,12.08604167,Beaver,8,12,2009,224
8/13/2009,11.48927083,Beaver,8,13,2009,225
8/14/2009,11.14625,Beaver,8,14,2009,226
8/15/2009,11.28052083,Beaver,8,15,2009,227
8/16/2009,11.96614583,Beaver,8,16,2009,228
8/17/2009,12.23614583,Beaver,8,17,2009,229
8/18/2009,11.99010417,Beaver,8,18,2009,230
8/19/2009,11.77989583,Beaver,8,19,2009,231
8/20/2009,11.31395833,Beaver,8,20,2009,232
8/21/2009,10.85197917,Beaver,8,21,2009,233
8/22/2009,10.55479167,Beaver,8,22,2009,234
8/23/2009,10.61354167,Beaver,8,23,2009,235
8/24/2009,10.166875,Beaver,8,24,2009,236
8/25/2009,9.909270833,Beaver,8,25,2009,237
8/26/2009,10.38770833,Beaver,8,26,2009,238
8/27/2009,10.98958333,Beaver,8,27,2009,239
8/28/2009,11.23166667,Beaver,8,28,2009,240
8/29/2009,11.58270833,Beaver,8,29,2009,241
8/30/2009,11.54375,Beaver,8,30,2009,242
8/31/2009,11.17510417,Beaver,8,31,2009,243
9/1/2009,10.38677083,Beaver,9,1,2009,244
9/2/2009,9.7928125,Beaver,9,2,2009,245
9/3/2009,10.049375,Beaver,9,3,2009,246
9/4/2009,9.938541667,Beaver,9,4,2009,247
9/5/2009,10.25072917,Beaver,9,5,2009,248
9/6/2009,9.833854167,Beaver,9,6,2009,249
9/7/2009,9.809479167,Beaver,9,7,2009,250
9/8/2009,9.961145833,Beaver,9,8,2009,251
9/9/2009,10.15708333,Beaver,9,9,2009,252
9/10/2009,9.681041667,Beaver,9,10,2009,253
9/11/2009,10.199375,Beaver,9,11,2009,254
9/12/2009,10.351875,Beaver,9,12,2009,255
9/13/2009,10.25635417,Beaver,9,13,2009,256
9/14/2009,9.418125,Beaver,9,14,2009,257
9/15/2009,8.711354167,Beaver,9,15,2009,258
7/24/2010,10.986875,Beaver,7,24,2010,205
7/25/2010,10.25666667,Beaver,7,25,2010,206
7/26/2010,10.08447917,Beaver,7,26,2010,207
7/27/2010,10.93302083,Beaver,7,27,2010,208
7/28/2010,11.83385417,Beaver,7,28,2010,209
7/29/2010,11.67479167,Beaver,7,29,2010,210
7/30/2010,11.83385417,Beaver,7,30,2010,211
7/31/2010,11.866875,Beaver,7,31,2010,212
8/1/2010,12.5825,Beaver,8,1,2010,213
8/2/2010,13.3771875,Beaver,8,2,2010,214
8/3/2010,13.71708333,Beaver,8,3,2010,215
8/4/2010,13.45083333,Beaver,8,4,2010,216
8/5/2010,13.40208333,Beaver,8,5,2010,217
8/6/2010,13.06416667,Beaver,8,6,2010,218
8/7/2010,11.99802083,Beaver,8,7,2010,219
8/8/2010,11.89385417,Beaver,8,8,2010,220
8/9/2010,12.005,Beaver,8,9,2010,221
8/10/2010,11.66739583,Beaver,8,10,2010,222
8/11/2010,11.9325,Beaver,8,11,2010,223
8/12/2010,12.0728125,Beaver,8,12,2010,224
8/13/2010,11.95083333,Beaver,8,13,2010,225
8/14/2010,12.29145833,Beaver,8,14,2010,226
8/15/2010,12.37614583,Beaver,8,15,2010,227
8/16/2010,12.01989583,Beaver,8,16,2010,228
8/17/2010,11.84135417,Beaver,8,17,2010,229
8/18/2010,12.21072917,Beaver,8,18,2010,230
8/19/2010,11.93895833,Beaver,8,19,2010,231
8/20/2010,11.7090625,Beaver,8,20,2010,232
8/21/2010,11.81583333,Beaver,8,21,2010,233
8/22/2010,11.60854167,Beaver,8,22,2010,234
8/23/2010,11.51458333,Beaver,8,23,2010,235
8/24/2010,11.67645833,Beaver,8,24,2010,236
8/25/2010,11.4846875,Beaver,8,25,2010,237
8/26/2010,11.03145833,Beaver,8,26,2010,238
8/27/2010,11.00885417,Beaver,8,27,2010,239
8/28/2010,10.77322917,Beaver,8,28,2010,240
8/29/2010,10.240625,Beaver,8,29,2010,241
8/30/2010,10.20739583,Beaver,8,30,2010,242
8/31/2010,9.572083333,Beaver,8,31,2010,243
9/1/2010,9.545729167,Beaver,9,1,2010,244
9/2/2010,10.25270833,Beaver,9,2,2010,245
9/3/2010,10.51041667,Beaver,9,3,2010,246
9/4/2010,10.34729167,Beaver,9,4,2010,247
9/5/2010,10.305,Beaver,9,5,2010,248
9/6/2010,10.14458333,Beaver,9,6,2010,249
9/7/2010,11.03739583,Beaver,9,7,2010,250
9/8/2010,10.6946875,Beaver,9,8,2010,251
9/9/2010,10.52552083,Beaver,9,9,2010,252
9/10/2010,9.954583333,Beaver,9,10,2010,253
9/11/2010,9.545104167,Beaver,9,11,2010,254
9/12/2010,9.593333333,Beaver,9,12,2010,255
9/13/2010,9.2740625,Beaver,9,13,2010,256
9/14/2010,9.6615625,Beaver,9,14,2010,257
9/15/2010,9.610833333,Beaver,9,15,2010,258
7/24/2011,12.20677083,Beaver,7,24,2011,205
7/25/2011,11.645,Beaver,7,25,2011,206
7/26/2011,12.368125,Beaver,7,26,2011,207
7/27/2011,12.65302083,Beaver,7,27,2011,208
7/28/2011,12.77427083,Beaver,7,28,2011,209
7/29/2011,13.38802083,Beaver,7,29,2011,210
7/30/2011,13.653125,Beaver,7,30,2011,211
7/31/2011,13.45177083,Beaver,7,31,2011,212
8/1/2011,13.33979167,Beaver,8,1,2011,213
8/2/2011,12.56645833,Beaver,8,2,2011,214
8/3/2011,12.20833333,Beaver,8,3,2011,215
8/4/2011,12.10354167,Beaver,8,4,2011,216
8/5/2011,12.18416667,Beaver,8,5,2011,217
8/6/2011,11.58708333,Beaver,8,6,2011,218
8/7/2011,11.65239583,Beaver,8,7,2011,219
8/8/2011,11.51447917,Beaver,8,8,2011,220
8/9/2011,11.6515625,Beaver,8,9,2011,221
8/10/2011,12.08479167,Beaver,8,10,2011,222
8/11/2011,12.094375,Beaver,8,11,2011,223
8/12/2011,12.18510417,Beaver,8,12,2011,224
8/13/2011,12.2003125,Beaver,8,13,2011,225
8/14/2011,12.000625,Beaver,8,14,2011,226
8/15/2011,12.43229167,Beaver,8,15,2011,227
8/16/2011,12.92052083,Beaver,8,16,2011,228
8/17/2011,12.90802083,Beaver,8,17,2011,229
8/18/2011,12.40239583,Beaver,8,18,2011,230
8/19/2011,11.35739583,Beaver,8,19,2011,231
8/20/2011,11.253125,Beaver,8,20,2011,232
8/21/2011,11.99729167,Beaver,8,21,2011,233
8/22/2011,12.60083333,Beaver,8,22,2011,234
8/23/2011,12.10072917,Beaver,8,23,2011,235
8/24/2011,11.40947917,Beaver,8,24,2011,236
8/25/2011,11.10375,Beaver,8,25,2011,237
8/26/2011,11.47666667,Beaver,8,26,2011,238
8/27/2011,11.039375,Beaver,8,27,2011,239
8/28/2011,10.71375,Beaver,8,28,2011,240
8/29/2011,10.64833333,Beaver,8,29,2011,241
8/30/2011,10.87677083,Beaver,8,30,2011,242
8/31/2011,10.43416667,Beaver,8,31,2011,243
9/1/2011,10.51333333,Beaver,9,1,2011,244
9/2/2011,10.58927083,Beaver,9,2,2011,245
9/3/2011,10.20041667,Beaver,9,3,2011,246
9/4/2011,10.24354167,Beaver,9,4,2011,247
9/5/2011,9.886875,Beaver,9,5,2011,248
9/6/2011,9.7575,Beaver,9,6,2011,249
9/7/2011,9.50125,Beaver,9,7,2011,250
9/8/2011,9.602291667,Beaver,9,8,2011,251
9/9/2011,9.558020833,Beaver,9,9,2011,252
9/10/2011,9.530833333,Beaver,9,10,2011,253
9/11/2011,9.345729167,Beaver,9,11,2011,254
9/12/2011,9.1378125,Beaver,9,12,2011,255
9/13/2011,9.237708333,Beaver,9,13,2011,256
9/14/2011,9.315833333,Beaver,9,14,2011,257
9/15/2011,8.806770833,Beaver,9,15,2011,258
7/23/2012,12.72145833,Beaver,7,23,2012,205
7/24/2012,12.65020833,Beaver,7,24,2012,206
7/25/2012,12.97708333,Beaver,7,25,2012,207
7/26/2012,13.76260417,Beaver,7,26,2012,208
7/27/2012,14.32072917,Beaver,7,27,2012,209
7/28/2012,14.5678125,Beaver,7,28,2012,210
7/29/2012,14.41375,Beaver,7,29,2012,211
7/30/2012,13.19708333,Beaver,7,30,2012,212
7/31/2012,13.28729167,Beaver,7,31,2012,213
8/1/2012,12.98541667,Beaver,8,1,2012,214
8/2/2012,12.36177083,Beaver,8,2,2012,215
8/3/2012,12.19229167,Beaver,8,3,2012,216
8/4/2012,12.02552083,Beaver,8,4,2012,217
8/5/2012,11.766875,Beaver,8,5,2012,218
8/6/2012,12.4353125,Beaver,8,6,2012,219
8/7/2012,12.57854167,Beaver,8,7,2012,220
8/8/2012,13.02979167,Beaver,8,8,2012,221
8/9/2012,13.67177083,Beaver,8,9,2012,222
8/10/2012,13.53541667,Beaver,8,10,2012,223
8/11/2012,13.35229167,Beaver,8,11,2012,224
8/12/2012,13.68479167,Beaver,8,12,2012,225
8/13/2012,13.79010417,Beaver,8,13,2012,226
8/14/2012,14.056875,Beaver,8,14,2012,227
8/15/2012,13.84927083,Beaver,8,15,2012,228
8/16/2012,13.095625,Beaver,8,16,2012,229
8/17/2012,12.4478125,Beaver,8,17,2012,230
8/18/2012,11.85,Beaver,8,18,2012,231
8/19/2012,11.27802083,Beaver,8,19,2012,232
8/20/2012,11.1784375,Beaver,8,20,2012,233
8/21/2012,11.50875,Beaver,8,21,2012,234
8/22/2012,11.55739583,Beaver,8,22,2012,235
8/23/2012,11.83958333,Beaver,8,23,2012,236
8/24/2012,11.34520833,Beaver,8,24,2012,237
8/25/2012,11.09958333,Beaver,8,25,2012,238
8/26/2012,11.05864583,Beaver,8,26,2012,239
8/27/2012,12.39270833,Beaver,8,27,2012,240
8/28/2012,11.52375,Beaver,8,28,2012,241
8/29/2012,11.1546875,Beaver,8,29,2012,242
8/30/2012,11.17677083,Beaver,8,30,2012,243
8/31/2012,10.64291667,Beaver,8,31,2012,244
9/1/2012,10.5784375,Beaver,9,1,2012,245
9/2/2012,10.11572917,Beaver,9,2,2012,246
9/3/2012,10.19197917,Beaver,9,3,2012,247
9/4/2012,9.353125,Beaver,9,4,2012,248
9/5/2012,9.0140625,Beaver,9,5,2012,249
9/6/2012,8.9884375,Beaver,9,6,2012,250
9/7/2012,9.039270833,Beaver,9,7,2012,251
9/8/2012,8.892083333,Beaver,9,8,2012,252
9/9/2012,8.543125,Beaver,9,9,2012,253
9/10/2012,7.89875,Beaver,9,10,2012,254
9/11/2012,6.9596875,Beaver,9,11,2012,255
9/12/2012,7.274270833,Beaver,9,12,2012,256
9/13/2012,7.686458333,Beaver,9,13,2012,257
9/14/2012,7.890520833,Beaver,9,14,2012,258
7/24/2013,14.95395833,Beaver,7,24,2013,205
7/25/2013,15.77145833,Beaver,7,25,2013,206
7/26/2013,15.7696875,Beaver,7,26,2013,207
7/27/2013,15.48697917,Beaver,7,27,2013,208
7/28/2013,15.24104167,Beaver,7,28,2013,209
7/29/2013,15.32729167,Beaver,7,29,2013,210
7/30/2013,15.354375,Beaver,7,30,2013,211
7/31/2013,15.33270833,Beaver,7,31,2013,212
